,Course_Name,Company,Degree,Score,Reviews,Skills,Level/Cert/Time,IsFree,Course_Url
550,Statistical Analysis Fundamentals using Excel,IBM,,,,"Basic Descriptive Statistics, Data Analysis, Data Visualization, General Statistics, Probability & Statistics, Python Programming, Statistical Analysis, Statistical Tests, Mathematical Theory & Analysis, Statistical Visualization, Forecasting, Microsoft Excel",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/statistics-fundamentals-using-excel
551,Statistical Inference and Hypothesis Testing in Data Science Applications,University of Colorado Boulder,Make progress toward a degree,4.7,(37 reviews),"General Statistics, Probability & Statistics, Statistical Tests",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/statistical-inference-and-hypothesis-testing-in-data-science-applications
552,CiÃªncia de Dados para FinanÃ§as,FundaÃ§Ã£o Instituto de AdministraÃ§Ã£o,,4.0,(44 reviews),"Leadership and Management, Strategy, Business Analysis, Strategy and Operations, Communication, Databases, Data Management, Data Analysis Software, Big Data, Cloud Computing, Finance, Machine Learning",Beginner / Specialization / 3 - 6 Months,,https://www.coursera.org/specializations/ciencia-de-dados-para-financas
553,Data Processing and Feature Engineering with MATLAB,MathWorks,,4.7,(331 reviews),"Data Analysis, Exploratory Data Analysis, Matlab, Data Visualization, Probability & Statistics, Statistical Analysis, Correlation And Dependence, Feature Engineering, Plot (Graphics), Statistical Visualization",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/feature-engineering-matlab
554,Natural Language Processing on Google Cloud,Google Cloud,,4.4,(516 reviews),"Machine Learning, Natural Language Processing, Tensorflow",Advanced / Course / 3 - 6 Months,,https://www.coursera.org/learn/sequence-models-tensorflow-gcp
555,"Data Science with NumPy, Sets, and Dictionaries",Duke University,,,,"Data Analysis, Python Programming",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/numpy-data-science
556,Data Warehousing with Microsoft Azure Synapse Analytics,Microsoft,,4.0,(44 reviews),"Data Management, Data Warehousing, SQL, Big Data, Databases, Extract, Transform, Load, Microsoft Azure, Warehouse Management, Cloud Computing, Cloud-Based Integration",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/data-warehousing-with-microsoft-azure-synapse-analytics
557,Data Visualization with Tableau Project,"University of California, Davis",,4.6,(537 reviews),"Data Analysis, Data Visualization, Tableau Software",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/dataviz-project
558,Building Production-Ready Apps with Large Language Models,Coursera Instructor Network,,,,,Intermediate / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/building-production-ready-apps-with-large-language-models
559,ASQ-Certified Six Sigma Yellow Belt Exam Prep Specialization,SkillUp EdTech,,,,,Beginner / Specialization / 3 - 6 Months,,https://www.coursera.org/specializations/asq-certified-six-sigma-yellow-belt-exam-prep
560,Github CoPilot for Beginners: Write Software With AI,Coursera Project Network,,4.6,(31 reviews),"Machine Learning, Software Engineering, Web Development Tools",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/rudi-hinds-github-copilot-for-beginners-write-software-with-ai
561,Exploratory Data Analysis with MATLAB,MathWorks,,4.8,(795 reviews),"Data Analysis, Data Analysis Software, Data Visualization, Data Visualization Software, Exploratory Data Analysis, Interactive Data Visualization, Matlab, Statistical Visualization, Data Structures, Software Visualization",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/exploratory-data-analysis-matlab
562,Intro to Time Series Analysis in R,Coursera Project Network,,4.4,(243 reviews),Forecasting,Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/intro-time-series-analysis-in-r
563,Multiple Linear Regression with scikit-learn,Coursera Project Network,,4.5,(355 reviews),"Machine Learning, Python Programming, Regression, Data Visualization",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/scikit-learn-multiple-linear-regression
564,Data Analysis with OpenAI API: Save time with GenAI,Coursera Project Network,,,,Python Programming,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/data-analysis-with-openai-api-save-time-with-genai
565,SQL Window Functions for Analytics,Coursera Project Network,,4.7,(29 reviews),"SQL, PostgreSQL",Advanced / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/sql-window-functions-for-analytics
566,Deep Learning for Real Estate Price Prediction,Coursera Project Network,,4.4,(18 reviews),"Deep Learning, Machine Learning, Python Programming",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/deep-learning-for-real-estate-price-prediction
567,Machine Learning Rapid Prototyping with IBM Watson Studio,IBM,,4.2,(10 reviews),"Data Science, Machine Learning, Python Programming",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/ibm-rapid-prototyping-watson-studio-autoai
568,"Build AI Apps with ChatGPT, Dall-E, and GPT-4",Scrimba,,4.3,(43 reviews),"Javascript, Machine Learning, Web Development, Web Development Tools",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/build-ai-apps-with-chatgpt-dalle-gpt4
569,Use Generative AI as Your Thought Partner,Coursera,,4.9,(8 reviews),,Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/use-generativeai-as-your-thought-partner
570,AnalÃ­tica de Datos en Finanzasâ,Universidad de los Andes,,4.7,(99 reviews),"Probability & Statistics, Finance, Leadership and Management, Strategy, Business Analysis, Probability Distribution, Mathematical Theory & Analysis, Strategy and Operations, Microsoft Excel",Intermediate / Specialization / 3 - 6 Months,,https://www.coursera.org/specializations/analitica-de-datos-en-finanzas
571,CertNexus Certified Data Science Practitioner,CertNexus,,4.5,(52 reviews),"Data Analysis, Exploratory Data Analysis, Extract, Transform, Load, Data Visualization, Machine Learning, Communication, Data Mining, Data Model, Data Science, Regression",Intermediate / Professional Certificate / 3 - 6 Months,,https://www.coursera.org/professional-certificates/certified-data-science-practitioner
572,IntroducciÃ³n a la visualizaciÃ³n de datos,Pontificia Universidad CatÃ³lica de Chile,Make progress toward a degree,4.2,(9 reviews),,Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/introduccion-a-la-visualizacion-de-datos
573,Exploratory Data Analysis,University of Leeds,Make progress toward a degree,,,"Data Analysis, Data Visualization",Intermediate / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/exploratory-data-analysis-visualisation
574,"Data Ingestion, Exploration & Visualization in Qlik Sense",Coursera Instructor Network,,,,,Intermediate / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/data-ingestion-exploration--visualization-in-qlik-sense
575,XG-Boost 101: Used Cars Price Prediction,Coursera Project Network,,4.7,(44 reviews),"Machine Learning, Regression, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/used-car-price-prediction-using-machine-learning-models
576,Healthcare Information Design and Visualizations,Northeastern University,,,,"Data Analysis, Data Visualization",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/healthcare-information-design-and-visualizations
577,Feature Engineering - íêµ­ì´,Google Cloud,,,,"Databases, Data Management",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/feature-engineering-ko
578,Interprofessional Healthcare Informatics,University of Minnesota,,4.5,(307 reviews),"Data Management, Clinical Data Management, Data Visualization",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/health-informatics-professional
579,Ð¡ÑÑÑÐºÑÑÑÐ¸ÑÐ¾Ð²Ð°Ð½Ð¸Ðµ Ð¿ÑÐ¾ÐµÐºÑÐ¾Ð² Ð¿Ð¾ Ð¼Ð°ÑÐ¸Ð½Ð½Ð¾Ð¼Ñ Ð¾Ð±ÑÑÐµÐ½Ð¸Ñ,DeepLearning.AI,,,,Problem Solving,Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/machine-learning-projects-ru
580,Data Science at Scale,University of Washington,,4.2,(906 reviews),"Machine Learning, Python Programming, Big Data, SQL, Cloud Computing, Computer Programming, Data Analysis, General Statistics, R Programming",Intermediate / Specialization / 3 - 6 Months,,https://www.coursera.org/specializations/data-science
581,ÐÐµÐ¹ÑÐ¾Ð½Ð½ÑÐµ ÑÐµÑÐ¸ Ð¸ Ð³Ð»ÑÐ±Ð¾ÐºÐ¾Ðµ Ð¾Ð±ÑÑÐµÐ½Ð¸Ðµ,DeepLearning.AI,,4.1,(11 reviews),,Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/neural-networks-deep-learning-ru
582,äººå·¥æºæ§ï¼æ©å¨å­¸ç¿èçè«åºç¤ (Artificial Intelligence - Learning & Theory),National Taiwan University,,4.7,(52 reviews),Machine Learning,Intermediate / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/ai2
583,Unsupervised Machine Learning for Customer Market Segmentation,Coursera Project Network,,4.7,(329 reviews),"Machine Learning, Python Programming",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/machine-learning-for-customer-segmentation
584,Data Visualization in Tableau: Create Dashboards and Stories,Coursera Project Network,,4.5,(19 reviews),"Data Visualization, Data Visualization Software, Interactive Data Visualization, Tableau Software",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/data-visualization-in-tableau-create-dashboards-and-stories
585,ASQ-Certified Six Sigma Black Belt (CSSBB) Exam Prep,SkillUp EdTech,,,,,Intermediate / Specialization / 3 - 6 Months,,https://www.coursera.org/specializations/asq-certified-six-sigma-black-belt-exam-prep-specialization
586,Use Tableau for your Data Science Workflow,Edureka,,,,"Data Science, Data Visualization",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/use-tableau-for-your-data-science-workflow
587,3D SARS-CoV-19 Protein Visualization With Biopython,Coursera Project Network,,4.5,(77 reviews),"Bioinformatics, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/3d-sars-cov-19-protein-visualization-with-biopython
588,Breast Cancer Prediction Using Machine Learning,Coursera Project Network,,4.5,(31 reviews),"Machine Learning, Regression, Data Mining, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/breast-cancer-prediction-using-machine-learning
589,Pandas Python Library for Beginners in Data Science,Coursera Project Network,,4.4,(317 reviews),"Computer Programming, Data Analysis, Data Science, Python Programming",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/pandas-python-library-beginners-data-science
590,Making Data Science Work for Clinical Reporting,Genentech,,,,"Leadership and Management, Agile Software Development, R Programming",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/making-data-science-work-for-clinical-reporting
591,PrÃ©parer les donnÃ©es pour l'exploration,Google,,4.3,(24 reviews),"Business Communication, Business Development, Communication, Data Analysis, Decision Making, Entrepreneurship, Leadership and Management, Planning, Strategy, Strategy and Operations, SQL",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/preparer-les-donnees-pour-exploration
592,Data Science Fundamentals for Data Analysts,Databricks,,4.2,(53 reviews),"Data Analysis, Data Science, Machine Learning",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/data-science-fundamentals-for-data-analysts
593,Applied Data Science for Data Analysts,Databricks,,4.5,(49 reviews),"Machine Learning, Machine Learning Algorithms, Algorithms, Human Learning, Python Programming, Applied Machine Learning, Regression, Data Analysis, Feature Engineering, Statistical Programming, Data Science",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/applied-data-science-for-data-analysts
594,Publishing Visualizations in R with Shiny and flexdashboard,Johns Hopkins University,,4.9,(63 reviews),"Data Visualization, R Programming",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/data-viz-shiny-dashboards
595,Big Data Modeling and Management Systems,University of California San Diego,,4.4,(3K reviews),"Big Data, Data Analysis, Data Management, Data Model, Data Structures, Databases, Database Design, Data Architecture, Data Warehousing, Leadership and Management, Process Analysis",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/big-data-management
