Kod wojewdztwa,Kod powiatu,Kod gminy,Wojewdztwo,Powiat,Gmina,Typ gminy,Nazwa formularza,Liczba podatnikw,Kwota przychodu                   w tys zotych,Kwota dochodu w tys zotych,Kwota dochodu do opodatkowania                  w tys zotych,Podatek naleny                  w tys zotych
20,8,32,PODLASKIE,MONIECKI,JAWIY,GW,PIT40A,742,12262,12262,12262,0
20,8,43,PODLASKIE,MONIECKI,KNYSZYN,MW,PIT28,148,41201,0,0,2393
20,8,43,PODLASKIE,MONIECKI,KNYSZYN,MW,PIT36,269,36150,12180,11034,470
20,8,43,PODLASKIE,MONIECKI,KNYSZYN,MW,PIT36L,24,47625,7601,7313,1389
20,8,43,PODLASKIE,MONIECKI,KNYSZYN,MW,PIT37,1514,59845,56676,50097,1689
20,8,43,PODLASKIE,MONIECKI,KNYSZYN,MW,PIT38,19,436,98,64,12
20,8,43,PODLASKIE,MONIECKI,KNYSZYN,MW,PIT39,7,626,484,50,9
20,8,43,PODLASKIE,MONIECKI,KNYSZYN,MW,PIT40A,599,10885,10885,10885,0
20,8,52,PODLASKIE,MONIECKI,KRYPNO,GW,PIT28,100,9657,0,0,679
20,8,52,PODLASKIE,MONIECKI,KRYPNO,GW,PIT36,180,32800,9123,8451,499
20,8,52,PODLASKIE,MONIECKI,KRYPNO,GW,PIT36L,8,22699,1973,1906,362
20,8,52,PODLASKIE,MONIECKI,KRYPNO,GW,PIT37,1150,40191,38205,33962,1184
20,8,52,PODLASKIE,MONIECKI,KRYPNO,GW,PIT38,8,552,16,14,3
20,8,52,PODLASKIE,MONIECKI,KRYPNO,GW,PIT40A,528,8984,8984,8984,0
20,8,63,PODLASKIE,MONIECKI,MOKI,MW,PIT28,407,45494,0,0,3019
20,8,63,PODLASKIE,MONIECKI,MOKI,MW,PIT36,1004,208757,49715,45413,1913
20,8,63,PODLASKIE,MONIECKI,MOKI,MW,PIT36L,106,409372,47805,46542,8843
20,8,63,PODLASKIE,MONIECKI,MOKI,MW,PIT37,4999,225358,214250,190165,7926
20,8,63,PODLASKIE,MONIECKI,MOKI,MW,PIT38,55,3234,260,259,49
20,8,63,PODLASKIE,MONIECKI,MOKI,MW,PIT39,15,3460,2433,635,121
20,8,63,PODLASKIE,MONIECKI,MOKI,MW,PIT40A,1800,33196,33196,33196,0
20,8,72,PODLASKIE,MONIECKI,TRZCIANNE,GW,PIT28,96,8537,0,0,524
20,8,72,PODLASKIE,MONIECKI,TRZCIANNE,GW,PIT36,138,14691,5307,5049,231
20,8,72,PODLASKIE,MONIECKI,TRZCIANNE,GW,PIT36L,18,29445,4473,4189,796
20,8,72,PODLASKIE,MONIECKI,TRZCIANNE,GW,PIT37,937,28611,27167,24399,742
20,8,72,PODLASKIE,MONIECKI,TRZCIANNE,GW,PIT38,6,97,0,0,0
20,8,72,PODLASKIE,MONIECKI,TRZCIANNE,GW,PIT40A,695,11424,11424,11424,0
20,9,11,PODLASKIE,SEJNESKI,SEJNY,GM,PIT28,177,16086,0,0,1163
20,9,11,PODLASKIE,SEJNESKI,SEJNY,GM,PIT36,360,133541,20318,18481,1087
20,9,11,PODLASKIE,SEJNESKI,SEJNY,GM,PIT36L,53,251813,15518,14612,2776
20,9,11,PODLASKIE,SEJNESKI,SEJNY,GM,PIT37,2470,122164,116830,105692,4939
20,9,11,PODLASKIE,SEJNESKI,SEJNY,GM,PIT38,24,3969,61,57,11
20,9,11,PODLASKIE,SEJNESKI,SEJNY,GM,PIT40A,637,13107,13107,13107,0
20,9,22,PODLASKIE,SEJNESKI,GIBY,GW,PIT28,65,5736,0,0,395
20,9,22,PODLASKIE,SEJNESKI,GIBY,GW,PIT36,141,13478,6564,6025,260
20,9,22,PODLASKIE,SEJNESKI,GIBY,GW,PIT36L,19,42709,12233,11897,2261
20,9,22,PODLASKIE,SEJNESKI,GIBY,GW,PIT37,969,40421,38552,34558,1614
20,9,22,PODLASKIE,SEJNESKI,GIBY,GW,PIT38,10,5846,4636,4636,881
20,9,22,PODLASKIE,SEJNESKI,GIBY,GW,PIT40A,411,7184,7184,7183,11
20,9,32,PODLASKIE,SEJNESKI,KRASNOPOL,GW,PIT28,92,4937,0,0,359
20,9,32,PODLASKIE,SEJNESKI,KRASNOPOL,GW,PIT36,205,28350,7730,6796,327
20,9,32,PODLASKIE,SEJNESKI,KRASNOPOL,GW,PIT36L,26,40855,6260,5716,1086
20,9,32,PODLASKIE,SEJNESKI,KRASNOPOL,GW,PIT37,1315,49517,47078,42241,1741
20,9,32,PODLASKIE,SEJNESKI,KRASNOPOL,GW,PIT38,12,109,4,4,1
20,9,32,PODLASKIE,SEJNESKI,KRASNOPOL,GW,PIT40A,552,9576,9576,9576,0
20,9,42,PODLASKIE,SEJNESKI,PUSK,GW,PIT28,94,10091,0,0,679
20,9,42,PODLASKIE,SEJNESKI,PUSK,GW,PIT36,207,85656,10988,9768,981
20,9,42,PODLASKIE,SEJNESKI,PUSK,GW,PIT36L,51,239696,19398,18898,3592
20,9,42,PODLASKIE,SEJNESKI,PUSK,GW,PIT37,1730,65933,62887,55739,2549
20,9,42,PODLASKIE,SEJNESKI,PUSK,GW,PIT38,13,505,1,1,0
20,9,42,PODLASKIE,SEJNESKI,PUSK,GW,PIT40A,654,11201,11201,11201,0
20,9,52,PODLASKIE,SEJNESKI,SEJNY,GW,PIT28,86,5405,0,0,459
20,9,52,PODLASKIE,SEJNESKI,SEJNY,GW,PIT36,224,36997,8818,7752,319
20,9,52,PODLASKIE,SEJNESKI,SEJNY,GW,PIT36L,32,162943,19946,19369,3680
20,9,52,PODLASKIE,SEJNESKI,SEJNY,GW,PIT37,1284,48056,45474,40477,1600
20,9,52,PODLASKIE,SEJNESKI,SEJNY,GW,PIT38,15,253,45,45,9
20,9,52,PODLASKIE,SEJNESKI,SEJNY,GW,PIT40A,672,11108,11108,11108,0
20,10,11,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GM,PIT28,597,59396,0,0,5019
20,10,11,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GM,PIT36,1129,249819,64543,58503,3207
20,10,11,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GM,PIT36L,147,458453,66735,64814,12315
20,10,11,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GM,PIT37,6264,299220,286112,255242,11733
20,10,11,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GM,PIT38,97,18792,908,838,159
20,10,11,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GM,PIT39,16,2708,1656,41,8
20,10,11,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GM,PIT40A,1463,29950,29950,29947,12
20,10,23,PODLASKIE,SIEMIATYCKI,DROHICZYN,MW,PIT28,142,12909,0,0,920
20,10,23,PODLASKIE,SIEMIATYCKI,DROHICZYN,MW,PIT36,290,46008,12141,11352,444
20,10,23,PODLASKIE,SIEMIATYCKI,DROHICZYN,MW,PIT36L,24,47135,7698,7222,1372
20,10,23,PODLASKIE,SIEMIATYCKI,DROHICZYN,MW,PIT37,1747,61625,58350,52349,2003
20,10,23,PODLASKIE,SIEMIATYCKI,DROHICZYN,MW,PIT38,34,2126,65,54,10
20,10,23,PODLASKIE,SIEMIATYCKI,DROHICZYN,MW,PIT40A,1023,17721,17721,17721,0
20,10,32,PODLASKIE,SIEMIATYCKI,DZIADKOWICE,GW,PIT28,63,9460,0,0,513
20,10,32,PODLASKIE,SIEMIATYCKI,DZIADKOWICE,GW,PIT36,110,45361,7152,6733,895
20,10,32,PODLASKIE,SIEMIATYCKI,DZIADKOWICE,GW,PIT36L,10,114648,15393,15248,2897
20,10,32,PODLASKIE,SIEMIATYCKI,DZIADKOWICE,GW,PIT37,778,25486,24308,21694,772
20,10,32,PODLASKIE,SIEMIATYCKI,DZIADKOWICE,GW,PIT40A,440,7368,7368,7368,0
20,10,42,PODLASKIE,SIEMIATYCKI,GRODZISK,GW,PIT28,97,7391,0,0,469
20,10,42,PODLASKIE,SIEMIATYCKI,GRODZISK,GW,PIT36,148,37547,8952,8177,916
20,10,42,PODLASKIE,SIEMIATYCKI,GRODZISK,GW,PIT36L,9,90781,3099,3002,570
20,10,42,PODLASKIE,SIEMIATYCKI,GRODZISK,GW,PIT37,1050,33892,32256,28828,1020
20,10,42,PODLASKIE,SIEMIATYCKI,GRODZISK,GW,PIT38,11,818,13,13,3
20,10,42,PODLASKIE,SIEMIATYCKI,GRODZISK,GW,PIT40A,705,11755,11755,11755,0
20,10,52,PODLASKIE,SIEMIATYCKI,MIELNIK,GW,PIT28,52,2408,0,0,177
20,10,52,PODLASKIE,SIEMIATYCKI,MIELNIK,GW,PIT36,71,8899,4169,3862,197
20,10,52,PODLASKIE,SIEMIATYCKI,MIELNIK,GW,PIT36L,7,5693,1515,1471,280
20,10,52,PODLASKIE,SIEMIATYCKI,MIELNIK,GW,PIT37,980,48966,47085,42458,2065
20,10,52,PODLASKIE,SIEMIATYCKI,MIELNIK,GW,PIT40A,380,7065,7065,7065,0
20,10,62,PODLASKIE,SIEMIATYCKI,MILEJCZYCE,GW,PIT28,41,7207,0,0,395
20,10,62,PODLASKIE,SIEMIATYCKI,MILEJCZYCE,GW,PIT36,58,4579,2286,2060,109
20,10,62,PODLASKIE,SIEMIATYCKI,MILEJCZYCE,GW,PIT37,504,17328,16516,14964,539
20,10,62,PODLASKIE,SIEMIATYCKI,MILEJCZYCE,GW,PIT40A,364,6260,6260,6260,0
20,10,72,PODLASKIE,SIEMIATYCKI,NURZECSTACJA,GW,PIT28,72,12151,0,0,933
20,10,72,PODLASKIE,SIEMIATYCKI,NURZECSTACJA,GW,PIT36,93,6774,3517,3188,176
20,10,72,PODLASKIE,SIEMIATYCKI,NURZECSTACJA,GW,PIT36L,9,8002,2294,2175,413
20,10,72,PODLASKIE,SIEMIATYCKI,NURZECSTACJA,GW,PIT37,1356,55347,52899,47244,1737
20,10,72,PODLASKIE,SIEMIATYCKI,NURZECSTACJA,GW,PIT38,9,2329,81,81,15
20,10,72,PODLASKIE,SIEMIATYCKI,NURZECSTACJA,GW,PIT40A,702,12787,12787,12787,0
20,10,82,PODLASKIE,SIEMIATYCKI,PERLEJEWO,GW,PIT28,77,8773,0,0,550
20,10,82,PODLASKIE,SIEMIATYCKI,PERLEJEWO,GW,PIT36,91,19342,3123,2837,65
20,10,82,PODLASKIE,SIEMIATYCKI,PERLEJEWO,GW,PIT36L,6,1715,754,642,122
20,10,82,PODLASKIE,SIEMIATYCKI,PERLEJEWO,GW,PIT37,638,20490,19482,17296,831
20,10,82,PODLASKIE,SIEMIATYCKI,PERLEJEWO,GW,PIT38,10,306,1,1,0
20,10,82,PODLASKIE,SIEMIATYCKI,PERLEJEWO,GW,PIT40A,453,7329,7329,7329,0
20,10,92,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GW,PIT28,160,15743,0,0,1018
20,10,92,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GW,PIT36,287,53914,13803,12559,582
20,10,92,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GW,PIT36L,23,71564,7393,7029,1336
20,10,92,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GW,PIT37,1999,82549,78371,69685,2766
20,10,92,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GW,PIT38,16,851,11,9,2
20,10,92,PODLASKIE,SIEMIATYCKI,SIEMIATYCZE,GW,PIT40A,942,16641,16641,16639,0
20,11,13,PODLASKIE,SOKLSKI,DBROWA BIAOSTOCKA,MW,PIT28,266,29036,0,0,2053
20,11,13,PODLASKIE,SOKLSKI,DBROWA BIAOSTOCKA,MW,PIT36,484,102155,21484,19441,1312
20,11,13,PODLASKIE,SOKLSKI,DBROWA BIAOSTOCKA,MW,PIT36L,61,182576,17283,16769,3186
20,11,13,PODLASKIE,SOKLSKI,DBROWA BIAOSTOCKA,MW,PIT37,3812,152234,145102,130602,5566
20,11,13,PODLASKIE,SOKLSKI,DBROWA BIAOSTOCKA,MW,PIT38,43,32371,515,501,95
20,11,13,PODLASKIE,SOKLSKI,DBROWA BIAOSTOCKA,MW,PIT40A,1730,31514,31514,31514,0
20,11,22,PODLASKIE,SOKLSKI,JANW,GW,PIT28,83,9667,0,0,631
20,11,22,PODLASKIE,SOKLSKI,JANW,GW,PIT36,166,50020,6850,6281,289
20,11,22,PODLASKIE,SOKLSKI,JANW,GW,PIT36L,15,85703,10019,9970,1894
20,11,22,PODLASKIE,SOKLSKI,JANW,GW,PIT37,1211,40637,38816,34651,1255
20,11,22,PODLASKIE,SOKLSKI,JANW,GW,PIT38,52,8370,439,439,83
20,11,22,PODLASKIE,SOKLSKI,JANW,GW,PIT40A,630,10462,10462,10462,0
20,11,32,PODLASKIE,SOKLSKI,KORYCIN,GW,PIT28,66,6854,0,0,486
20,11,32,PODLASKIE,SOKLSKI,KORYCIN,GW,PIT36,147,25579,6073,5521,260
20,11,32,PODLASKIE,SOKLSKI,KORYCIN,GW,PIT36L,27,118141,9947,9625,1829
20,11,32,PODLASKIE,SOKLSKI,KORYCIN,GW,PIT37,888,30883,29197,25918,987
20,11,32,PODLASKIE,SOKLSKI,KORYCIN,GW,PIT38,13,2426,5,5,1
20,11,32,PODLASKIE,SOKLSKI,KORYCIN,GW,PIT40A,489,8076,8076,8076,0
20,11,43,PODLASKIE,SOKLSKI,KRYNKI,MW,PIT28,66,10671,0,0,695
20,11,43,PODLASKIE,SOKLSKI,KRYNKI,MW,PIT36,88,15907,4706,4257,344
20,11,43,PODLASKIE,SOKLSKI,KRYNKI,MW,PIT36L,19,33026,4667,4193,797
20,11,43,PODLASKIE,SOKLSKI,KRYNKI,MW,PIT37,1146,46815,44660,40379,1707
20,11,43,PODLASKIE,SOKLSKI,KRYNKI,MW,PIT38,11,769,1,1,0
20,11,43,PODLASKIE,SOKLSKI,KRYNKI,MW,PIT40A,459,8961,8961,8961,0
20,11,52,PODLASKIE,SOKLSKI,KUNICA,GW,PIT28,79,15719,0,0,899
20,11,52,PODLASKIE,SOKLSKI,KUNICA,GW,PIT36,144,55613,6886,6315,273
20,11,52,PODLASKIE,SOKLSKI,KUNICA,GW,PIT36L,27,44035,4094,4179,794
20,11,52,PODLASKIE,SOKLSKI,KUNICA,GW,PIT37,1584,69714,66426,59532,2543
20,11,52,PODLASKIE,SOKLSKI,KUNICA,GW,PIT38,20,1052,24,24,4
20,11,52,PODLASKIE,SOKLSKI,KUNICA,GW,PIT40A,595,11051,11051,11051,12
20,11,62,PODLASKIE,SOKLSKI,NOWY DWR,GW,PIT28,53,2968,0,0,199
20,11,62,PODLASKIE,SOKLSKI,NOWY DWR,GW,PIT36,37,2632,1103,1024,30
20,11,62,PODLASKIE,SOKLSKI,NOWY DWR,GW,PIT37,658,21817,20823,18904,856
20,11,62,PODLASKIE,SOKLSKI,NOWY DWR,GW,PIT38,7,68,0,0,0
20,11,62,PODLASKIE,SOKLSKI,NOWY DWR,GW,PIT40A,511,8602,8602,8602,0
20,11,72,PODLASKIE,SOKLSKI,SIDRA,GW,PIT28,37,2400,0,0,194
20,11,72,PODLASKIE,SOKLSKI,SIDRA,GW,PIT36,104,19608,4397,4049,238
20,11,72,PODLASKIE,SOKLSKI,SIDRA,GW,PIT37,1130,43329,41244,36932,1275
20,11,72,PODLASKIE,SOKLSKI,SIDRA,GW,PIT38,14,472,63,33,6
20,11,72,PODLASKIE,SOKLSKI,SIDRA,GW,PIT40A,559,9628,9628,9628,0
20,11,83,PODLASKIE,SOKLSKI,SOKKA,MW,PIT28,813,79239,0,0,6174
20,11,83,PODLASKIE,SOKLSKI,SOKKA,MW,PIT36,1231,320456,64864,58342,3322
20,11,83,PODLASKIE,SOKLSKI,SOKKA,MW,PIT36L,221,645781,110928,106973,20325
20,11,83,PODLASKIE,SOKLSKI,SOKKA,MW,PIT37,10986,524582,501711,448918,20077
20,11,83,PODLASKIE,SOKLSKI,SOKKA,MW,PIT38,122,32583,567,493,94
20,11,83,PODLASKIE,SOKLSKI,SOKKA,MW,PIT39,27,6999,2892,446,85
20,11,83,PODLASKIE,SOKLSKI,SOKKA,MW,PIT40A,2904,57263,57263,57263,0
20,11,93,PODLASKIE,SOKLSKI,SUCHOWOLA,MW,PIT28,147,11651,0,0,805
20,11,93,PODLASKIE,SOKLSKI,SUCHOWOLA,MW,PIT36,279,31318,10735,9965,400
20,11,93,PODLASKIE,SOKLSKI,SUCHOWOLA,MW,PIT36L,23,107431,6806,6652,1264
20,11,93,PODLASKIE,SOKLSKI,SUCHOWOLA,MW,PIT37,1782,56855,54070,48359,1565
20,11,93,PODLASKIE,SOKLSKI,SUCHOWOLA,MW,PIT38,18,561,202,190,36
20,11,93,PODLASKIE,SOKLSKI,SUCHOWOLA,MW,PIT40A,1117,18895,18895,18895,0
20,11,102,PODLASKIE,SOKLSKI,SZUDZIAOWO,GW,PIT28,49,5125,0,0,402
20,11,102,PODLASKIE,SOKLSKI,SZUDZIAOWO,GW,PIT36,88,13405,3666,3260,240
20,11,102,PODLASKIE,SOKLSKI,SZUDZIAOWO,GW,PIT36L,19,44290,3235,3074,584
20,11,102,PODLASKIE,SOKLSKI,SZUDZIAOWO,GW,PIT37,1061,40574,38717,34903,1321
20,11,102,PODLASKIE,SOKLSKI,SZUDZIAOWO,GW,PIT38,8,64,19,19,4
20,11,102,PODLASKIE,SOKLSKI,SZUDZIAOWO,GW,PIT40A,474,8153,8153,8153,0
20,12,12,PODLASKIE,SUWALSKI,BAKAARZEWO,GW,PIT28,65,4758,0,0,331
20,12,12,PODLASKIE,SUWALSKI,BAKAARZEWO,GW,PIT36,164,28409,8077,7116,257
20,12,12,PODLASKIE,SUWALSKI,BAKAARZEWO,GW,PIT36L,19,241245,25753,25578,4860
20,12,12,PODLASKIE,SUWALSKI,BAKAARZEWO,GW,PIT37,1097,44897,42864,38189,1528
20,12,12,PODLASKIE,SUWALSKI,BAKAARZEWO,GW,PIT38,11,145,2,2,0
20,12,12,PODLASKIE,SUWALSKI,BAKAARZEWO,GW,PIT40A,426,7230,7230,7230,0
20,12,22,PODLASKIE,SUWALSKI,FILIPW,GW,PIT28,84,9180,0,0,554
20,12,22,PODLASKIE,SUWALSKI,FILIPW,GW,PIT36,198,20224,6364,5659,187
20,12,22,PODLASKIE,SUWALSKI,FILIPW,GW,PIT36L,20,51648,7993,7851,1492
20,12,22,PODLASKIE,SUWALSKI,FILIPW,GW,PIT37,1468,55205,52625,46648,1555
20,12,22,PODLASKIE,SUWALSKI,FILIPW,GW,PIT38,14,8200,66,64,12
20,12,22,PODLASKIE,SUWALSKI,FILIPW,GW,PIT40A,636,10988,10988,10988,0
20,12,32,PODLASKIE,SUWALSKI,JELENIEWO,GW,PIT28,113,8054,0,0,604
20,12,32,PODLASKIE,SUWALSKI,JELENIEWO,GW,PIT36,194,34772,7495,6739,257
20,12,32,PODLASKIE,SUWALSKI,JELENIEWO,GW,PIT36L,27,105922,15301,15001,2850
20,12,32,PODLASKIE,SUWALSKI,JELENIEWO,GW,PIT37,1097,42663,40445,35992,1502
20,12,32,PODLASKIE,SUWALSKI,JELENIEWO,GW,PIT38,20,5771,244,240,46
20,12,32,PODLASKIE,SUWALSKI,JELENIEWO,GW,PIT39,7,756,239,9,2
20,12,32,PODLASKIE,SUWALSKI,JELENIEWO,GW,PIT40A,443,7362,7362,7353,0
20,12,42,PODLASKIE,SUWALSKI,PRZEROL,GW,PIT28,65,6268,0,0,363
20,12,42,PODLASKIE,SUWALSKI,PRZEROL,GW,PIT36,172,23983,6708,6118,277
20,12,42,PODLASKIE,SUWALSKI,PRZEROL,GW,PIT36L,13,28863,4808,4693,892
20,12,42,PODLASKIE,SUWALSKI,PRZEROL,GW,PIT37,883,29021,27564,24392,823
20,12,42,PODLASKIE,SUWALSKI,PRZEROL,GW,PIT38,8,408,0,0,0
20,12,42,PODLASKIE,SUWALSKI,PRZEROL,GW,PIT40A,436,7304,7304,7304,1
20,12,52,PODLASKIE,SUWALSKI,RACZKI,GW,PIT28,131,18666,0,0,1479
20,12,52,PODLASKIE,SUWALSKI,RACZKI,GW,PIT36,306,97361,12205,10944,531
20,12,52,PODLASKIE,SUWALSKI,RACZKI,GW,PIT36L,36,97554,9461,8690,1651
20,12,52,PODLASKIE,SUWALSKI,RACZKI,GW,PIT37,2191,90256,85717,75923,2780
20,12,52,PODLASKIE,SUWALSKI,RACZKI,GW,PIT38,28,3761,44,20,4
20,12,52,PODLASKIE,SUWALSKI,RACZKI,GW,PIT39,12,1984,1092,76,14
20,12,52,PODLASKIE,SUWALSKI,RACZKI,GW,PIT40A,740,12888,12888,12888,0
20,12,62,PODLASKIE,SUWALSKI,RUTKATARTAK,GW,PIT28,37,4225,0,0,241
20,12,62,PODLASKIE,SUWALSKI,RUTKATARTAK,GW,PIT36,106,17999,4560,4177,228
20,12,62,PODLASKIE,SUWALSKI,RUTKATARTAK,GW,PIT36L,15,51598,3523,3319,631
20,12,62,PODLASKIE,SUWALSKI,RUTKATARTAK,GW,PIT37,698,25343,24148,21817,937
20,12,62,PODLASKIE,SUWALSKI,RUTKATARTAK,GW,PIT40A,400,6677,6677,6677,0
20,12,72,PODLASKIE,SUWALSKI,SUWAKI,GW,PIT28,333,57496,0,0,3762
20,12,72,PODLASKIE,SUWALSKI,SUWAKI,GW,PIT36,739,118652,37073,32572,1904
20,12,72,PODLASKIE,SUWALSKI,SUWAKI,GW,PIT36L,137,543097,71050,69128,13134
20,12,72,PODLASKIE,SUWALSKI,SUWAKI,GW,PIT37,3395,161376,153500,135340,6391
20,12,72,PODLASKIE,SUWALSKI,SUWAKI,GW,PIT38,80,7474,414,400,75
20,12,72,PODLASKIE,SUWALSKI,SUWAKI,GW,PIT39,22,5199,2372,492,94
20,12,72,PODLASKIE,SUWALSKI,SUWAKI,GW,PIT40A,829,15064,15064,15064,0
20,12,82,PODLASKIE,SUWALSKI,SZYPLISZKI,GW,PIT28,87,22939,0,0,1193
20,12,82,PODLASKIE,SUWALSKI,SZYPLISZKI,GW,PIT36,195,31012,7834,6923,328
20,12,82,PODLASKIE,SUWALSKI,SZYPLISZKI,GW,PIT36L,15,163652,9510,9399,1786
20,12,82,PODLASKIE,SUWALSKI,SZYPLISZKI,GW,PIT37,1413,51502,48826,43797,1686
20,12,82,PODLASKIE,SUWALSKI,SZYPLISZKI,GW,PIT38,10,34,2,0,0
20,12,82,PODLASKIE,SUWALSKI,SZYPLISZKI,GW,PIT40A,527,8982,8982,8982,0
20,12,92,PODLASKIE,SUWALSKI,WIAJNY,GW,PIT28,34,5028,0,0,366
20,12,92,PODLASKIE,SUWALSKI,WIAJNY,GW,PIT36,124,35022,5178,4738,260
20,12,92,PODLASKIE,SUWALSKI,WIAJNY,GW,PIT36L,12,24065,4218,4097,779
20,12,92,PODLASKIE,SUWALSKI,WIAJNY,GW,PIT37,622,20659,19760,17720,629
20,12,92,PODLASKIE,SUWALSKI,WIAJNY,GW,PIT38,9,71,4,4,1
20,12,92,PODLASKIE,SUWALSKI,WIAJNY,GW,PIT40A,415,6879,6879,6879,0
20,13,11,PODLASKIE,WYSOKOMAZOWIECKI,WYSOKIE MAZOWIECKIE,GM,PIT28,377,36378,0,0,2986
20,13,11,PODLASKIE,WYSOKOMAZOWIECKI,WYSOKIE MAZOWIECKIE,GM,PIT36,680,139658,42236,38476,2570
20,13,11,PODLASKIE,WYSOKOMAZOWIECKI,WYSOKIE MAZOWIECKIE,GM,PIT36L,160,708158,69446,66264,12590
20,13,11,PODLASKIE,WYSOKOMAZOWIECKI,WYSOKIE MAZOWIECKIE,GM,PIT37,4668,267262,256158,227235,13829
20,13,11,PODLASKIE,WYSOKOMAZOWIECKI,WYSOKIE MAZOWIECKIE,GM,PIT38,85,6656,2039,2027,385
20,13,11,PODLASKIE,WYSOKOMAZOWIECKI,WYSOKIE MAZOWIECKIE,GM,PIT39,10,1781,727,120,23
20,13,11,PODLASKIE,WYSOKOMAZOWIECKI,WYSOKIE MAZOWIECKIE,GM,PIT40A,822,17164,17164,17164,0
20,13,23,PODLASKIE,WYSOKOMAZOWIECKI,CIECHANOWIEC,MW,PIT28,273,17205,0,0,1173
20,13,23,PODLASKIE,WYSOKOMAZOWIECKI,CIECHANOWIEC,MW,PIT36,486,117904,22096,19947,958
20,13,23,PODLASKIE,WYSOKOMAZOWIECKI,CIECHANOWIEC,MW,PIT36L,65,174665,16409,15587,2962
20,13,23,PODLASKIE,WYSOKOMAZOWIECKI,CIECHANOWIEC,MW,PIT37,2647,101500,96512,85511,3200
20,13,23,PODLASKIE,WYSOKOMAZOWIECKI,CIECHANOWIEC,MW,PIT38,37,8136,44,32,6
20,13,23,PODLASKIE,WYSOKOMAZOWIECKI,CIECHANOWIEC,MW,PIT40A,1203,21399,21399,21399,0
20,13,33,PODLASKIE,WYSOKOMAZOWIECKI,CZYEW,MW,PIT28,146,23453,0,0,1496
20,13,33,PODLASKIE,WYSOKOMAZOWIECKI,CZYEW,MW,PIT36,294,64864,14122,12619,654
20,13,33,PODLASKIE,WYSOKOMAZOWIECKI,CZYEW,MW,PIT36L,74,362638,37316,36396,6915
20,13,33,PODLASKIE,WYSOKOMAZOWIECKI,CZYEW,MW,PIT37,2408,100914,96118,84489,3284
20,13,33,PODLASKIE,WYSOKOMAZOWIECKI,CZYEW,MW,PIT38,39,11838,53,37,7
20,13,33,PODLASKIE,WYSOKOMAZOWIECKI,CZYEW,MW,PIT39,6,663,654,19,4
20,13,33,PODLASKIE,WYSOKOMAZOWIECKI,CZYEW,MW,PIT40A,932,16513,16513,16512,0
20,13,42,PODLASKIE,WYSOKOMAZOWIECKI,KLUKOWO,GW,PIT28,89,13553,0,0,771
20,13,42,PODLASKIE,WYSOKOMAZOWIECKI,KLUKOWO,GW,PIT36,114,19780,3995,3671,127
20,13,42,PODLASKIE,WYSOKOMAZOWIECKI,KLUKOWO,GW,PIT36L,21,582881,21669,21442,4074
20,13,42,PODLASKIE,WYSOKOMAZOWIECKI,KLUKOWO,GW,PIT37,1271,39454,37440,33439,988
20,13,42,PODLASKIE,WYSOKOMAZOWIECKI,KLUKOWO,GW,PIT38,12,492,3,3,0
20,13,42,PODLASKIE,WYSOKOMAZOWIECKI,KLUKOWO,GW,PIT40A,736,12103,12103,12100,0
20,13,52,PODLASKIE,WYSOKOMAZOWIECKI,KOBYLINBORZYMY,GW,PIT28,49,4962,0,0,281
20,13,52,PODLASKIE,WYSOKOMAZOWIECKI,KOBYLINBORZYMY,GW,PIT36,96,15779,2794,2641,70
20,13,52,PODLASKIE,WYSOKOMAZOWIECKI,KOBYLINBORZYMY,GW,PIT36L,17,160874,5219,5101,969
20,13,52,PODLASKIE,WYSOKOMAZOWIECKI,KOBYLINBORZYMY,GW,PIT37,810,23626,22507,20074,762
20,13,52,PODLASKIE,WYSOKOMAZOWIECKI,KOBYLINBORZYMY,GW,PIT38,9,3055,32,21,4
20,13,52,PODLASKIE,WYSOKOMAZOWIECKI,KOBYLINBORZYMY,GW,PIT40A,529,8573,8573,8573,0
20,13,62,PODLASKIE,WYSOKOMAZOWIECKI,KULESZE KOCIELNE,GW,PIT28,41,2899,0,0,176
20,13,62,PODLASKIE,WYSOKOMAZOWIECKI,KULESZE KOCIELNE,GW,PIT36,119,24824,4679,4178,149
20,13,62,PODLASKIE,WYSOKOMAZOWIECKI,KULESZE KOCIELNE,GW,PIT36L,20,103573,11461,11329,2153
20,13,62,PODLASKIE,WYSOKOMAZOWIECKI,KULESZE KOCIELNE,GW,PIT37,823,30652,29117,26129,1277
20,13,62,PODLASKIE,WYSOKOMAZOWIECKI,KULESZE KOCIELNE,GW,PIT40A,519,8510,8510,8510,0
